Year,Geography,Geographic Area Name,Households Estimate Total,Families Estimate Total,Married-Couple Families Estimate Total,Nonfamily Households Estimate Total,"Households Estimate Less Than $10,000","Families Estimate Less Than $10,000","Married-Couple Families Estimate Less Than $10,000","Nonfamily Households Estimate Less Than $10,000","Households Estimate $10,000 To $14,999","Families Estimate $10,000 To $14,999","Married-Couple Families Estimate $10,000 To $14,999","Nonfamily Households Estimate $10,000 To $14,999","Households Estimate $15,000 To $24,999","Families Estimate $15,000 To $24,999","Married-Couple Families Estimate $15,000 To $24,999","Nonfamily Households Estimate $15,000 To $24,999","Households Estimate $25,000 To $34,999","Families Estimate $25,000 To $34,999","Married-Couple Families Estimate $25,000 To $34,999","Nonfamily Households Estimate $25,000 To $34,999","Households Estimate $35,000 To $49,999","Families Estimate $35,000 To $49,999","Married-Couple Families Estimate $35,000 To $49,999","Nonfamily Households Estimate $35,000 To $49,999","Households Estimate $50,000 To $74,999","Families Estimate $50,000 To $74,999","Married-Couple Families Estimate $50,000 To $74,999","Nonfamily Households Estimate $50,000 To $74,999","Households Estimate $75,000 To $99,999","Families Estimate $75,000 To $99,999","Married-Couple Families Estimate $75,000 To $99,999","Nonfamily Households Estimate $75,000 To $99,999","Households Estimate $100,000 To $149,999","Families Estimate $100,000 To $149,999","Married-Couple Families Estimate $100,000 To $149,999","Nonfamily Households Estimate $100,000 To $149,999","Households Estimate $150,000 To $199,999","Families Estimate $150,000 To $199,999","Married-Couple Families Estimate $150,000 To $199,999","Nonfamily Households Estimate $150,000 To $199,999","Households Estimate $200,000 Or More","Families Estimate $200,000 Or More","Married-Couple Families Estimate $200,000 Or More","Nonfamily Households Estimate $200,000 Or More",Households Estimate Median Income (Dollars),Families Estimate Median Income (Dollars),Married-Couple Families Estimate Median Income (Dollars),Nonfamily Households Estimate Median Income (Dollars),Households Estimate Mean Income (Dollars),Families Estimate Mean Income (Dollars),Married-Couple Families Estimate Mean Income (Dollars),Nonfamily Households Estimate Mean Income (Dollars),Households Estimate Percent Imputed Household Income In The Past 12 Months,Families Estimate Percent Imputed Household Income In The Past 12 Months,Married-Couple Families Estimate Percent Imputed Household Income In The Past 12 Months,Nonfamily Households Estimate Percent Imputed Household Income In The Past 12 Months,Households Estimate Percent Imputed Family Income In The Past 12 Months,Families Estimate Percent Imputed Family Income In The Past 12 Months,Married-Couple Families Estimate Percent Imputed Family Income In The Past 12 Months,Nonfamily Households Estimate Percent Imputed Family Income In The Past 12 Months,Households Estimate Percent Imputed Nonfamily Income In The Past 12 Months,Families Estimate Percent Imputed Nonfamily Income In The Past 12 Months,Married-Couple Families Estimate Percent Imputed Nonfamily Income In The Past 12 Months,Nonfamily Households Estimate Percent Imputed Nonfamily Income In The Past 12 Months
2019,0400000US02,Alaska,253346,4.1,2.9,6.5,6.9,10.4,17.6,14,19.4,9.6,8.6,77640,98606,32.4,(X),(X),166325,2.8,1.6,4.2,5.4,8.8,16.9,14.3,23,12.1,10.8,92588,111717,(X),33.6,(X),124603,0.8,0.7,2.3,3.7,7.2,15.6,14.9,26.6,14.7,13.5,107269,126673,(X),(X),(X),87021,7.9,5.8,11.6,10.4,13.8,19.100000000000001,12.8,11.5,3.8,3.3,50535,67359,(X),(X),27.5
2019,0400000US04,Arizona,2571268,6.4,4,9.2,9.5,13.5,18.6,12.9,14.3,5.8,5.9,58945,80779,36.7,(X),(X),1679198,4.2,2.4,6.6,8.2,12.6,19.3,14.5,17.3,7.3,7.5,70184,93002,(X),37.8,(X),1224380,1.9,1.4,4.3,6.3,10.9,19.2,16.2,20.8,9.2,9.7,83360,107342,(X),(X),(X),892070,12,7.3,14.8,12.7,15.6,16.600000000000001,8.8000000000000007,7.5,2.3,2.4,37744,53575,(X),(X),32.6
2019,0400000US05,Arkansas,1158071,7.8,6,12.3,11.6,14.5,18.1,11.2,11.3,3.7,3.6,47597,66557,36.1,(X),(X),765440,4.5,3.3,8.9,10.4,14.5,20,13.8,14.8,5.1,4.8,59455,79134,(X),36.6,(X),559831,1.6,1.5,5.9,8.3,13.5,21.5,16.4,18.6,6.6,6.2,72054,92232,(X),(X),(X),392631,15.3,11.9,19.9,14.5,14.3,13.2,5.4,3.7,1,1,26714,39301,(X),(X),33.8
2019,0400000US06,California,13044266,4.8,4.1,7.5,7.5,10.5,15.5,12.4,16.6,8.9,12.2,75235,106916,36.6,(X),(X),8958436,3.3,2.2,6.1,6.8,10.1,15.4,12.9,18.3,10.3,14.5,85837,119126,(X),37.3,(X),6491236,1.5,1.2,4.2,5.2,8.5,14.3,13.3,20.6,12.6,18.6,103485,138522,(X),(X),(X),4085830,9.6,8.7,11.5,9.6,11.6,15.5,10.7,11.8,5,6,48507,73495,(X),(X),32.3
2019,0400000US08,Colorado,2148994,4.8,3.2,7,7.6,11.6,17.4,13.8,17.6,8.2,8.8,72331,96970,33,(X),(X),1369378,2.6,1.7,4.3,5.8,10,16.7,15.3,21.2,10.7,11.7,88931,114593,(X),33.1,(X),1068843,1.1,0.8,2.6,4.3,8.4,15.7,16,24,12.7,14.3,101735,128486,(X),(X),(X),779616,9.3,6.3,12.3,11.1,15,18.899999999999999,10.7,10.1,3.3,3,45537,62145,(X),(X),31.4
2019,0400000US09,Connecticut,1370746,5,3.5,7.1,6.9,10.4,15.1,12.5,17.3,9.5,12.6,78444,113031,35.5,(X),(X),893438,2.8,1.8,4.3,5.4,8.6,13.9,13.1,20.8,12.2,17.1,100418,137002,(X),36.4,(X),659513,0.9,0.7,2,3.3,6.4,12.6,13.3,23.8,15,22,120623,161335,(X),(X),(X),477308,9.8,7.1,13.1,10.7,14,17.3,10.9,9.9,3.6,3.6,44873,64068,(X),(X),32.1
2019,0400000US10,Delaware,363322,5.3,3.5,7.5,8.6,11.9,17.7,14.4,16.5,7.5,7,68287,90092,41.1,(X),(X),240038,2.9,1.8,5.1,6.7,10.5,17.7,15.9,20.4,9.8,9.2,83127,105114,(X),40.9,(X),176638,1.2,0.7,2.8,4.4,8.7,17,17,24,12.2,11.9,96827,121134,(X),(X),(X),123284,10.9,7.1,13,12.8,15,17.600000000000001,10.8,7.8,2.6,2.2999999999999998,40968,56674,(X),(X),40
2019,0400000US11,District of Columbia,284386,8.6,4.3,6,5.9,7.7,12.2,10.6,16.4,9.9,18.3,86420,127890,31.3,(X),(X),123683,6,3,5.4,5.5,7,9.8,9,14.4,11.7,28.2,113561,165620,(X),35.3,(X),73884,1,0.7,1.7,2.3,4,6.5,7.7,16.4,15.7,44,180227,229081,(X),(X),(X),160703,10.9,5.4,6.7,6.4,8.4,14.1,12,17.8,8.4,9.8000000000000007,71552,95817,(X),(X),27.3
2019,0400000US12,Florida,7736311,6.5,4.3,9.9,10.3,13.9,18.3,12.4,13.1,5.3,6,55660,80286,37.6,(X),(X),4996650,3.9,2.4,7.2,9,13.4,19.2,14.3,16.1,6.8,7.7,67414,93531,(X),38.2,(X),3622349,1.9,1.4,4.8,6.9,11.9,19.1,16,19.4,8.6,10,80660,108611,(X),(X),(X),2739661,12.2,8.2,15.8,13.3,15.2,16.100000000000001,8.1,6.6,2.1,2.4,35391,52561,(X),(X),34.9
2019,0400000US13,Georgia,3758798,6.8,4.5,9.4,9.6,12.9,17.7,12.6,14.2,5.8,6.5,58700,82406,36.7,(X),(X),2524982,4.5,2.6,7.2,8.4,12,18,14.1,17.3,7.5,8.5,70851,95812,(X),37.8,(X),1786451,1.6,1.2,4,6.1,10.3,18,16,21.5,9.9,11.3,87653,114241,(X),(X),(X),1233816,12.8,8.6,14.9,12.6,14.8,16.600000000000001,8.6999999999999993,6.8,2,2.1,36069,51521,(X),(X),32.8
2019,0400000US15,Hawaii,459424,5.2,2.8,5.9,6.4,9.8,16,14.1,19.5,9.9,10.3,81275,103780,39.5,(X),(X),319348,2.9,1.4,3.8,5,8.5,15.7,15.5,22.8,12,12.4,94982,117075,(X),40.9,(X),237393,1.2,0.9,2.6,4,7,14.6,16.2,25.1,13.9,14.5,105935,128953,(X),(X),(X),140076,11.6,6.4,11.3,10.2,13.9,17.399999999999999,11.1,10.9,3.6,3.6,45899,64025,(X),(X),33.5
2019,0400000US16,Idaho,630008,5.7,4.4,9.8,10.3,14.3,20.2,12.9,13.8,4.6,4,55785,73810,30.9,(X),(X),425705,3,2.3,6.3,8.5,13.6,22,15.4,17.5,6.1,5.3,67762,86668,(X),30.6,(X),341458,1.6,1.3,4.2,6.8,12.4,22.9,17.2,20.1,7.2,6.3,75919,95631,(X),(X),(X),204303,12.3,9.2,17.9,14.7,15.9,15.7,6.9,5,1.3,1.1000000000000001,31941,43686,(X),(X),30
2019,0400000US17,Illinois,4846134,6.3,3.8,8.6,8.4,11.6,16.7,12.8,16.1,7.4,8.3,65886,92395,35.4,(X),(X),3109762,3.5,2.1,5.7,6.7,10.6,16.6,14.2,19.8,9.8,11.1,83279,110401,(X),36.6,(X),2295456,1.2,0.9,3.1,4.7,8.8,15.9,15.4,23.4,12.2,14.4,99963,128878,(X),(X),(X),1736372,12.1,7.3,14.5,11.9,13.8,16.600000000000001,9.8000000000000007,8.4,2.8,2.8,39188,56939,(X),(X),32
2019,0400000US18,Indiana,2570419,6.1,4.3,9.8,10.2,13.9,19.1,13.4,14,4.9,4.2,56303,75025,33.3,(X),(X),1663199,3.7,2.2,6,7.9,12.7,20.4,16.3,18.3,6.7,5.8,71164,89571,(X),33.1,(X),1238681,1.2,0.9,3.3,5.6,10.8,20.9,18.7,22.6,8.5,7.4,84069,103601,(X),(X),(X),907220,11.7,8.5,17.6,15,16.5,16,7.2,5,1.2,1.2,32653,45089,(X),(X),32.1
2019,0400000US19,Iowa,1265473,5.2,4.1,9.1,9.4,13.3,19.2,14.3,15.3,5.3,4.6,60523,78411,33.4,(X),(X),802826,2.8,1.9,5.1,6.8,11.7,20.1,17.4,20.4,7.4,6.4,77099,94695,(X),32.8,(X),632407,1,0.8,2.9,4.8,9.8,20,19.6,24.3,9.1,7.8,88113,106659,(X),(X),(X),462647,10.5,8.6,16.9,14.5,16.600000000000001,17.3,7.9,5.3,1.2,1.3,34673,46929,(X),(X),33.2
2019,0400000US20,Kansas,1129227,5.6,4.1,9,9.7,13.7,18.8,13.4,14.8,5.7,5.3,59597,80009,32,(X),(X),731014,2.9,2,5.3,7.4,12,19.6,16.1,19.6,7.8,7.3,75976,96737,(X),32,(X),571781,1,0.9,3,5.4,10.3,19.8,18,23.1,9.4,9,87416,109506,(X),(X),(X),398213,11.6,8.5,16.6,14.7,17,16.3,7.5,5.0999999999999996,1.4,1.4,33850,46355,(X),(X),30.6
2019,0400000US21,Kentucky,1734618,8.3,5.8,11.1,10.5,13.8,17.7,12.1,12.5,4.3,3.9,50589,70144,33.8,(X),(X),1135835,5.4,3.4,8,9.1,13.1,19,14.6,16.3,5.9,5.3,63684,83043,(X),34.2,(X),837020,2.2,1.8,5.3,7.3,12,19.9,17.1,20.3,7.5,6.7,76922,96565,(X),(X),(X),598783,15.3,10.8,17.7,13.6,15,14.6,6.4,4.3,1.1,1.2,29385,42778,(X),(X),31.8
2019,0400000US22,Louisiana,1739497,9.6,5.9,12,10.4,12.5,16.1,11.2,12.6,5,4.6,49469,71001,38.2,(X),(X),1113121,5.9,3.6,9.4,9,12.2,17.2,13.3,16.3,6.8,6.4,63572,85218,(X),39.2,(X),751014,1.7,1.5,5.3,6.7,11.1,17.9,16,21.6,9.3,8.9,83800,104684,(X),(X),(X),626376,17.4,10.6,17.4,13.1,13.1,13.5,6.8,5.2,1.6,1.3,28045,42943,(X),(X),35
2019,0400000US23,Maine,559921,5.7,5.1,10,9.6,13.2,18.6,13.8,14.5,5.1,4.6,57918,76227,30.1,(X),(X),347051,2.9,2.2,5.7,8.1,12,20,16.8,19,7,6.3,73756,91617,(X),29.7,(X),272133,1.1,1.1,3.8,6.2,10.6,20,18.8,22.3,8.4,7.7,84101,102422,(X),(X),(X),212870,11.2,10.4,17.6,13.2,15.4,15.8,7.7,5.7,1.6,1.6,32825,47398,(X),(X),29.3
2019,0400000US24,Maryland,2205204,4.6,2.7,5.8,6.4,9.6,15.3,13.2,19,10.5,12.7,84805,111417,35.6,(X),(X),1468166,2.6,1.4,3.7,5,8,14,13.6,21.7,13.1,16.8,103108,130482,(X),36.6,(X),1058595,0.9,0.7,1.9,3.2,6,12,13.4,24.1,16.1,21.9,123271,152192,(X),(X),(X),737038,9.6,5.5,10.8,9.8,13.1,18.399999999999999,12.2,12.6,4.4,3.6,51413,68256,(X),(X),31.8
2019,0400000US25,Massachusetts,2617497,5.2,4.2,7.2,6.7,9.3,14.2,12.1,17.8,10.2,13.2,81215,111498,37.8,(X),(X),1659300,3,1.8,4.4,5.3,8,13.3,12.7,21,13,17.6,103126,133746,(X),38.9,(X),1231768,1,0.8,2.3,3.4,6.1,11.6,12.7,23.7,15.9,22.5,123694,156038,(X),(X),(X),958197,9.8,8.7,12.6,9.6,11.9,15.9,10.7,11.4,4.8,4.5999999999999996,46467,68415,(X),(X),34.3
2019,0400000US26,Michigan,3935041,6.6,4.4,9.6,9.8,13.5,18.3,12.7,14.2,5.6,5.2,57144,78400,33.8,(X),(X),2517441,3.9,2.5,6.2,7.7,12.2,19.2,15.1,18.4,7.7,7.2,72600,93955,(X),34,(X),1853456,1.4,1.1,3.4,5.4,10.7,19.4,17.1,22.4,9.8,9.4,86923,109389,(X),(X),(X),1417600,12.5,8.3,16.6,14.1,15.9,16.100000000000001,7.8,5.8,1.6,1.5,33711,47776,(X),(X),32.1
2019,0400000US27,Minnesota,2185603,4.2,3.7,7.4,7.7,11.8,17.6,14.2,17.8,7.8,7.8,71306,93925,29.7,(X),(X),1401754,2.2,1.5,4.1,5.7,9.8,17,16,22.6,10.5,10.7,89842,113077,(X),29.4,(X),1108701,0.8,0.7,2.3,3.8,7.8,16.1,16.9,26,12.6,13.1,102568,127117,(X),(X),(X),783849,8.7,7.9,14,12.2,16,18.5,10.1,8,2.4,2.1,41310,55679,(X),(X),28.6
2019,0400000US28,Mississippi,1104394,9.8,6.7,12.7,11.1,13.9,16.8,11.5,10.8,3.6,3,45081,62835,38.2,(X),(X),733981,6.2,3.8,9.9,10.1,13.8,18.8,14.2,14.2,5,3.9,57008,74380,(X),39.5,(X),490768,2,1.5,5.6,7.8,12.9,20.7,17.8,19.2,6.9,5.5,74212,90876,(X),(X),(X),370413,18.3,12.8,19.2,13.3,13.6,12.1,5.5,3.4,0.8,0.9,24795,37437,(X),(X),33.9
2019,0400000US29,Missouri,2414521,6.2,4.6,10.1,10.2,14,18.5,12.7,13.6,5.1,4.8,55461,76060,33.3,(X),(X),1544676,3.5,2.4,6.7,8.2,12.9,19.6,15.3,17.8,6.9,6.6,70398,91107,(X),33.8,(X),1156764,1.4,1.1,3.9,6.1,11.3,19.9,17.4,21.7,8.7,8.4,83329,104857,(X),(X),(X),869845,12.1,9.2,17.1,14.4,16.3,15.5,7.4,5.3,1.5,1.4,32626,46289,(X),(X),31
2019,0400000US30,Montana,427871,6,5.1,10.2,10.5,14,19,12.8,13.4,4.8,4.2,54970,74190,33.6,(X),(X),263548,3.1,2.1,6.1,8,13,20.5,16.3,18.3,6.6,6,71079,90757,(X),33.6,(X),211994,1.3,1.3,4,6.5,11.7,21.1,17.9,21.3,7.8,7.1,80251,100418,(X),(X),(X),164323,11.5,10,17.2,15.1,15.9,15.7,6.9,5,1.5,1.2,32103,45003,(X),(X),32.4
2019,0400000US31,Nebraska,759176,5.2,4,8.8,9.3,13.6,18.9,14.2,15.5,5.7,4.9,61439,80208,33.3,(X),(X),483908,2.7,1.7,5,6.8,11.6,19.6,17,20.7,7.9,6.9,78212,97347,(X),32.9,(X),381146,1,0.8,2.8,4.8,9.8,19.3,18.9,24.5,9.7,8.4,89705,109700,(X),(X),(X),275268,10.4,8.2,16.4,14.3,17.5,17.2,8.1,5.2,1.4,1.3,35499,46805,(X),(X),32.6
2019,0400000US32,Nevada,1098602,6,3.7,8.8,9.4,13.7,18.7,13.7,14.9,5.8,5.4,60365,81496,36.3,(X),(X),698051,3.8,2.1,6.2,7.9,12.6,19.5,15.7,18,7.4,6.8,71916,93624,(X),37.2,(X),488063,1.6,1.1,3.8,6,10.9,19.3,17.4,21.6,9.4,9,84821,108259,(X),(X),(X),400551,11.1,6.9,14.3,12.8,15.9,17.100000000000001,9.3000000000000007,7.9,2.3,2.2999999999999998,39055,55598,(X),(X),32.6
2019,0400000US33,New Hampshire,532037,3.8,3,7,7.5,10.5,17,14.1,18.7,9.1,9.2,76768,99165,30.8,(X),(X),349667,1.9,1.2,3.7,5.2,8.7,16.4,15.7,23.1,11.9,12.2,95244,117422,(X),30.8,(X),278381,0.7,0.5,2,3.5,7.2,15.4,16.3,25.8,14,14.5,106754,130134,(X),(X),(X),182370,8.1,6.7,14.3,12.7,14.6,18.2,10.4,9.1999999999999993,3,2.7,42697,58933,(X),(X),29.3
2019,0400000US34,New Jersey,3231874,4.9,3.2,7.1,6.9,9.4,14.6,12.1,17.7,10.1,14,82545,114691,37.8,(X),(X),2228108,2.8,1.7,4.7,5.5,8.2,13.5,12.6,20.4,12.5,18.1,102260,134704,(X),38.9,(X),1656145,1.1,0.8,2.5,3.8,6.3,12,12.5,22.9,15.1,23,121984,156452,(X),(X),(X),1003766,10.6,6.9,13.2,10.5,12.5,16.7,10.8,10.7,4.1,4.0999999999999996,45065,65473,(X),(X),33.5
2019,0400000US35,New Mexico,780249,8.6,5.6,11.9,10.8,13.3,17.4,11.5,12.2,4.6,4.1,49754,69077,33.2,(X),(X),493262,5.5,3.5,9.4,9.7,12.9,18.9,13.6,15.2,6,5.5,61102,81023,(X),34.8,(X),339525,2.1,2.1,6.4,7.6,11.4,19.5,15.9,19.5,8,7.5,76160,96845,(X),(X),(X),286987,15.6,9.7,16.8,13,14,14.3,7.2,6.1,1.7,1.4,30714,45249,(X),(X),28.8
2019,0400000US36,New York,7343234,6.6,4.8,8.5,7.9,10.6,15.2,12,15.7,8.1,10.7,68486,101945,40.9,(X),(X),4632289,4,2.6,6.2,6.8,9.9,15.3,13,18.5,10.1,13.6,84385,119540,(X),43.1,(X),3235721,1.5,1.4,3.9,4.9,8.2,14.4,13.7,21.5,12.6,18,104012,142555,(X),(X),(X),2710945,11.8,8.9,13,10.3,12.1,15.1,9.8000000000000007,9.9,4.1,5,41953,67186,(X),(X),35.6
2019,0400000US37,North Carolina,3965482,6.4,5,10.3,10.3,13.9,18,12.4,13.1,5.1,5.4,54602,76940,33.9,(X),(X),2595395,4,2.7,7.3,8.8,12.9,18.8,14.7,16.7,6.8,7.3,68435,91227,(X),34.6,(X),1903991,1.4,1.2,4.3,6.5,11.2,19.3,17,20.7,8.8,9.6,83332,107219,(X),(X),(X),1370087,12,9.9,16.6,13.7,15.9,15.7,7.4,5.6,1.7,1.6,32906,47033,(X),(X),31.3
2019,0400000US38,North Dakota,318322,5.7,4,8.1,8.6,12.1,17.9,14.3,17.1,6.3,5.9,64894,85476,33.9,(X),(X),189400,2.8,1.5,4.2,5.9,9.7,17.5,17.3,23.4,9.2,8.4,86249,105819,(X),33.6,(X),151907,1,0.7,2.7,4,8,16.8,18.8,27.3,10.9,9.9,96825,117934,(X),(X),(X),128922,10.5,8,14.3,13.1,16.399999999999999,18.399999999999999,8.9,6.8,1.8,1.8,38642,52462,(X),(X),33.6
2019,0400000US39,Ohio,4676358,6.8,4.6,9.9,9.8,13.4,18.3,13,14.1,5.3,4.9,56602,76958,32.3,(X),(X),2953180,4.1,2.5,6.2,7.6,12.1,19.2,15.5,18.6,7.4,6.8,72439,92726,(X),32.7,(X),2142864,1.2,1,3.1,5.3,10.5,19.5,17.8,23.1,9.6,9,87575,109123,(X),(X),(X),1723178,12.6,8.5,16.8,14.1,15.7,16.2,7.8,5.4,1.4,1.4,33281,46828,(X),(X),30.2
2019,0400000US40,Oklahoma,1480061,6.9,5.1,10.7,10.6,14.1,18.5,12.5,12.7,4.6,4.3,52919,72695,35.9,(X),(X),975594,4.4,2.7,7.4,9.1,13.5,19.8,14.9,16.3,6.1,5.8,65544,85847,(X),36.3,(X),716779,1.5,1.4,4.7,7,12,20.7,17.4,20.1,7.8,7.5,78628,99667,(X),(X),(X),504467,13.2,10.3,17.8,13.9,15.5,15.1,6.8,4.8,1.3,1.3,30968,44137,(X),(X),33.6
2019,0400000US41,Oregon,1611982,5.6,4,8.7,9.2,12.6,18.1,13.4,15.3,6.5,6.5,62818,84258,30.4,(X),(X),1016766,3.3,2,5.7,7.6,11.6,18.5,15.3,19,8.4,8.6,76946,98950,(X),30.1,(X),783341,1.3,1,3.6,5.9,10,18.4,16.8,22.1,10.2,10.6,88848,111836,(X),(X),(X),595216,11,8,14.5,12.6,14.6,17,9.4,8.1,2.5,2.2999999999999998,38669,54883,(X),(X),29
2019,0400000US42,Pennsylvania,5053106,6.1,4.3,9.3,9.2,12.3,17.6,13.1,15.2,6.4,6.6,61744,84849,35.7,(X),(X),3236352,3.4,2.1,5.4,7.2,11.2,18.2,15.3,19.4,8.6,9.1,78521,102124,(X),36,(X),2408734,1.1,0.9,3,5.1,9.5,17.8,16.9,23.2,10.8,11.6,92955,118038,(X),(X),(X),1816754,11.8,8.4,16.7,13.3,14.7,16.100000000000001,8.4,6.6,2,2,34819,50713,(X),(X),33.8
2019,0400000US44,Rhode Island,410489,6.3,5.1,8.5,8,10.9,16.2,13.3,16.9,7.8,7.1,67167,89093,37.3,(X),(X),254889,3.1,2.5,5.5,6.5,9.6,15.7,15.1,21.5,10.5,9.9,86258,108155,(X),38.5,(X),182924,1,0.9,2.8,4.2,7.7,14.6,16.3,26,13.5,13,104019,127261,(X),(X),(X),155600,12.3,9.7,14.3,11,13.3,16.7,9.6,8.1,2.9,2.1,37880,54143,(X),(X),33.9
2019,0400000US45,South Carolina,1921862,7.4,5.1,10.4,10.5,13.8,18.2,12.5,12.7,4.8,4.6,53199,73520,37.3,(X),(X),1261631,4.4,2.6,7.5,9.1,13.2,19.2,15,16.4,6.4,6.2,66357,87127,(X),37.6,(X),906279,1.5,1.1,4.4,6.5,11.5,19.9,17.7,20.8,8.4,8.3,81518,103302,(X),(X),(X),660231,14.2,10.1,16.7,13.8,15,15.2,7,4.9000000000000004,1.4,1.5,31063,44840,(X),(X),35.3
2019,0400000US46,South Dakota,344397,5.4,4.5,9,10.2,13.6,19.4,14.6,14.4,4.7,4.2,58275,76240,30.1,(X),(X),218407,3.5,1.9,5.4,7.4,11.5,20.2,18.3,19.5,6.5,5.8,75168,92017,(X),30.3,(X),171262,1.3,0.8,2.9,5.1,9.5,20.6,21.1,23.5,8,7.2,86263,104553,(X),(X),(X),125990,9.5,9.4,16,15.8,18.100000000000001,17.100000000000001,7.2,4.4000000000000004,1.2,1.3,34497,46026,(X),(X),28.4
2019,0400000US47,Tennessee,2597292,6.9,5.2,10.6,10.4,14,18.3,12.4,12.8,4.7,4.8,53320,74750,35.6,(X),(X),1708970,4.4,2.8,7.5,9,13.2,19.5,14.8,16.3,6.2,6.4,66242,88501,(X),36.2,(X),1254196,1.5,1.3,4.6,7,11.7,20.2,17.2,20.2,8,8.2,79694,103145,(X),(X),(X),888322,12.9,10.2,17.3,13.8,15.6,15.3,6.9,5.0999999999999996,1.4,1.5,31561,45524,(X),(X),33
2019,0400000US48,Texas,9691647,6.1,4,8.9,9.3,12.5,17.6,12.5,15,6.7,7.4,61874,87260,34.8,(X),(X),6712183,4.1,2.5,7,8.2,11.7,17.4,13.7,17.7,8.3,9.4,73349,99605,(X),36,(X),4876408,1.6,1.4,4.5,6.2,10.1,16.9,15.1,21.4,10.5,12.3,89626,116886,(X),(X),(X),2979464,12.1,7.7,13.9,12.3,14.6,17.5,9.1,7.7,2.5,2.6,38841,55409,(X),(X),30.3
2019,0400000US49,Utah,977313,3.9,2.9,6.4,7.7,12.1,19.5,15.5,18.5,7.2,6.4,71621,91292,30.3,(X),(X),729183,2.4,1.7,4.2,6.1,10.8,19.8,17.3,21.5,8.6,7.6,81525,101666,(X),29.6,(X),596099,1.1,1.1,2.9,4.8,9.6,19.3,18.3,24.1,9.9,8.9,89947,110833,(X),(X),(X),248130,9.4,7,13.6,13.2,16.600000000000001,18.8,9.1999999999999993,8,2.1,2.2000000000000002,40973,55532,(X),(X),30.1
2019,0400000US50,Vermont,260029,4.8,5,9.1,9.1,12.2,18.7,14,16,5.6,5.5,61973,81233,31.2,(X),(X),156384,2.7,1.8,5.4,6.6,10.8,18.7,16.9,21.6,7.8,7.7,80998,99437,(X),30.6,(X),123193,1.2,0.7,3.4,4.8,8.8,18.3,18.8,25.2,9.6,9.3,91926,111622,(X),(X),(X),103645,9,10.2,15.9,13.5,14.9,17.899999999999999,8.6,6.4,1.9,1.9,36439,50324,(X),(X),30.7
2019,0400000US51,Virginia,3151045,5.1,3.4,7.2,7.4,11,16.4,13,17,8.7,10.9,74222,101746,34,(X),(X),2091934,2.9,1.7,4.6,6.1,9.8,16,14,19.8,10.7,14.4,90141,118940,(X),34.3,(X),1586494,1,0.8,2.6,4.1,7.7,15.2,14.8,22.7,13,18,106477,136615,(X),(X),(X),1059111,10,7,12.8,10.7,13.9,17,10.5,10.4,4.1,3.5,44781,63832,(X),(X),31.8
2019,0400000US53,Washington,2848396,4.8,3.2,6.9,7.3,11.3,17.2,13.7,17.7,8.4,9.5,73775,98983,29.5,(X),(X),1841954,2.8,1.7,4.4,5.7,9.9,16.8,15.1,20.9,10.5,12.3,88660,114940,(X),29.4,(X),1430460,1,0.8,2.5,4.1,8.1,16,16,23.8,12.6,15.1,102341,129918,(X),(X),(X),1006442,9.6,6.4,12.2,11,14.3,17.8,10.7,10.5,3.8,3.7,45823,64637,(X),(X),27.8
2019,0400000US54,West Virginia,732585,8.7,6,12.6,11.2,14.3,17.7,11.4,11.4,3.6,3,46711,63680,33.5,(X),(X),473856,5.3,3.5,8.6,9.7,14.3,20.3,14.4,15.1,4.9,4.1,59607,75996,(X),34.1,(X),356024,2.1,1.9,5.8,8.1,14,21.4,16.8,18.6,6.2,5.1,70774,87040,(X),(X),(X),258729,16.4,11.2,20.6,14.5,13.9,12.2,5.3,3.8,0.9,1,25955,38392,(X),(X),30.9
2019,0400000US55,Wisconsin,2358156,4.7,4.3,9,9.4,13.3,18.8,14.2,15.8,5.7,4.9,61747,80674,31.3,(X),(X),1482213,2.6,2,5.1,6.9,11.3,19.3,17.1,20.9,8,6.8,78679,97431,(X),30.9,(X),1148844,0.9,0.9,2.8,4.9,9.5,18.9,18.9,24.9,9.9,8.4,90612,110447,(X),(X),(X),875943,9.1,8.6,16.4,14,16.899999999999999,17.7,8.5,6,1.5,1.4,36528,49088,(X),(X),30.7
2019,0400000US56,Wyoming,230101,4.9,3.9,8.5,9,12.6,18.2,15,17.2,5.9,4.6,64049,81880,33.1,(X),(X),148652,2.6,1.7,4.9,6.8,11.6,18.5,18,22.1,7.9,6,79782,95869,(X),32.8,(X),119353,1.1,1,3.1,5.2,10.1,17.9,19.8,25.3,9.3,7.1,89000,105836,(X),(X),(X),81449,10,8.2,16.2,13.8,15,17.2,8.9,6.9,1.9,1.8,36637,52740,(X),(X),32.1
2019,0400000US72,Puerto Rico,1192654,27.1,11.8,18.3,12.2,11.9,10,4.1,2.8,0.9,0.9,20539,32924,31.3,(X),(X),809328,21.5,9.8,18.8,13.7,13.7,11.9,4.9,3.5,1.1,1.2,24979,37484,(X),33.3,(X),451278,10.6,8.6,18.8,14.5,16.1,15.7,6.9,5.1,1.7,1.8,32947,47744,(X),(X),(X),383326,41.9,16.3,17.5,8.9,7,4.7,1.8,1.1000000000000001,0.4,0.4,12257,20695,(X),(X),25.1
