,State_Name,Cost,Code,Item,Year
50,South Dakota,1665,1,Medicare/Personal Health Care (Millions of Dollars),2017
51,Tennessee,14371,1,Medicare/Personal Health Care (Millions of Dollars),2017
52,Texas,47946,1,Medicare/Personal Health Care (Millions of Dollars),2017
53,Utah,3638,1,Medicare/Personal Health Care (Millions of Dollars),2017
54,Vermont,1367,1,Medicare/Personal Health Care (Millions of Dollars),2017
55,Virginia,14502,1,Medicare/Personal Health Care (Millions of Dollars),2017
56,Washington,12250,1,Medicare/Personal Health Care (Millions of Dollars),2017
57,West Virginia,4693,1,Medicare/Personal Health Care (Millions of Dollars),2017
58,Wisconsin,11323,1,Medicare/Personal Health Care (Millions of Dollars),2017
59,Wyoming,1004,1,Medicare/Personal Health Care (Millions of Dollars),2017
69,Alabama,4272,2,Medicare/Hospital Care (Millions of Dollars),2017
70,Alaska,574,2,Medicare/Hospital Care (Millions of Dollars),2017
71,Arizona,5419,2,Medicare/Hospital Care (Millions of Dollars),2017
72,Arkansas,2985,2,Medicare/Hospital Care (Millions of Dollars),2017
73,California,30519,2,Medicare/Hospital Care (Millions of Dollars),2017
74,Colorado,3512,2,Medicare/Hospital Care (Millions of Dollars),2017
75,Connecticut,3556,2,Medicare/Hospital Care (Millions of Dollars),2017
76,Delaware,1041,2,Medicare/Hospital Care (Millions of Dollars),2017
77,District of Columbia,568,2,Medicare/Hospital Care (Millions of Dollars),2017
78,Florida,20200,2,Medicare/Hospital Care (Millions of Dollars),2017
79,Georgia,7282,2,Medicare/Hospital Care (Millions of Dollars),2017
80,Hawaii,986,2,Medicare/Hospital Care (Millions of Dollars),2017
81,Idaho,1357,2,Medicare/Hospital Care (Millions of Dollars),2017
82,Illinois,11286,2,Medicare/Hospital Care (Millions of Dollars),2017
83,Indiana,6080,2,Medicare/Hospital Care (Millions of Dollars),2017
84,Iowa,3068,2,Medicare/Hospital Care (Millions of Dollars),2017
85,Kansas,2639,2,Medicare/Hospital Care (Millions of Dollars),2017
86,Kentucky,4494,2,Medicare/Hospital Care (Millions of Dollars),2017
87,Louisiana,4524,2,Medicare/Hospital Care (Millions of Dollars),2017
88,Maine,1566,2,Medicare/Hospital Care (Millions of Dollars),2017
89,Maryland,6277,2,Medicare/Hospital Care (Millions of Dollars),2017
90,Massachusetts,7665,2,Medicare/Hospital Care (Millions of Dollars),2017
91,Michigan,10374,2,Medicare/Hospital Care (Millions of Dollars),2017
92,Minnesota,5730,2,Medicare/Hospital Care (Millions of Dollars),2017
93,Mississippi,3136,2,Medicare/Hospital Care (Millions of Dollars),2017
94,Missouri,5976,2,Medicare/Hospital Care (Millions of Dollars),2017
95,Montana,1069,2,Medicare/Hospital Care (Millions of Dollars),2017
96,Nebraska,1792,2,Medicare/Hospital Care (Millions of Dollars),2017
97,Nevada,2470,2,Medicare/Hospital Care (Millions of Dollars),2017
98,New Hampshire,1505,2,Medicare/Hospital Care (Millions of Dollars),2017
99,New Jersey,8479,2,Medicare/Hospital Care (Millions of Dollars),2017
100,New Mexico,1640,2,Medicare/Hospital Care (Millions of Dollars),2017
101,New York,18776,2,Medicare/Hospital Care (Millions of Dollars),2017
102,North Carolina,8588,2,Medicare/Hospital Care (Millions of Dollars),2017
103,North Dakota,813,2,Medicare/Hospital Care (Millions of Dollars),2017
104,Ohio,11190,2,Medicare/Hospital Care (Millions of Dollars),2017
105,Oklahoma,3828,2,Medicare/Hospital Care (Millions of Dollars),2017
106,Oregon,3433,2,Medicare/Hospital Care (Millions of Dollars),2017
107,Pennsylvania,13219,2,Medicare/Hospital Care (Millions of Dollars),2017
108,Rhode Island,1005,2,Medicare/Hospital Care (Millions of Dollars),2017
109,South Carolina,4608,2,Medicare/Hospital Care (Millions of Dollars),2017
110,South Dakota,1023,2,Medicare/Hospital Care (Millions of Dollars),2017
111,Tennessee,5618,2,Medicare/Hospital Care (Millions of Dollars),2017
112,Texas,19610,2,Medicare/Hospital Care (Millions of Dollars),2017
113,Utah,1494,2,Medicare/Hospital Care (Millions of Dollars),2017
114,Vermont,760,2,Medicare/Hospital Care (Millions of Dollars),2017
115,Virginia,6511,2,Medicare/Hospital Care (Millions of Dollars),2017
116,Washington,5765,2,Medicare/Hospital Care (Millions of Dollars),2017
117,West Virginia,2309,2,Medicare/Hospital Care (Millions of Dollars),2017
118,Wisconsin,5313,2,Medicare/Hospital Care (Millions of Dollars),2017
119,Wyoming,576,2,Medicare/Hospital Care (Millions of Dollars),2017
129,Alabama,2983,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
130,Alaska,171,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
131,Arizona,3889,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
132,Arkansas,1457,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
133,California,21108,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
134,Colorado,2210,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
135,Connecticut,1759,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
136,Delaware,523,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
137,District of Columbia,247,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
138,Florida,16474,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
139,Georgia,4904,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
140,Hawaii,662,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
141,Idaho,574,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
142,Illinois,5765,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
143,Indiana,2954,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
144,Iowa,1175,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
145,Kansas,1156,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
146,Kentucky,2105,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
147,Louisiana,2359,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
148,Maine,642,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
149,Maryland,2805,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
150,Massachusetts,3126,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
151,Michigan,5365,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
152,Minnesota,1785,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
153,Mississippi,1453,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
154,Missouri,2980,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
155,Montana,373,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
156,Nebraska,669,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
157,Nevada,1580,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
158,New Hampshire,469,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
159,New Jersey,5231,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
160,New Mexico,876,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
161,New York,10712,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
162,North Carolina,5031,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
163,North Dakota,178,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
164,Ohio,6047,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
165,Oklahoma,1609,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
166,Oregon,2063,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
167,Pennsylvania,7709,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
168,Rhode Island,530,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
169,South Carolina,2754,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
170,South Dakota,231,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
171,Tennessee,3813,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
172,Texas,12324,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
173,Utah,902,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
174,Vermont,177,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
175,Virginia,3620,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
176,Washington,2889,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
177,West Virginia,925,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
178,Wisconsin,2533,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
179,Wyoming,173,3,Medicare/Physician & Clinical Services (Millions of Dollars),2017
189,Alabama,353,4,Medicare/Other Professional Services (Millions of Dollars),2017
190,Alaska,37,4,Medicare/Other Professional Services (Millions of Dollars),2017
191,Arizona,583,4,Medicare/Other Professional Services (Millions of Dollars),2017
192,Arkansas,204,4,Medicare/Other Professional Services (Millions of Dollars),2017
193,California,2696,4,Medicare/Other Professional Services (Millions of Dollars),2017
194,Colorado,340,4,Medicare/Other Professional Services (Millions of Dollars),2017
195,Connecticut,278,4,Medicare/Other Professional Services (Millions of Dollars),2017
196,Delaware,89,4,Medicare/Other Professional Services (Millions of Dollars),2017
197,District of Columbia,26,4,Medicare/Other Professional Services (Millions of Dollars),2017
198,Florida,2151,4,Medicare/Other Professional Services (Millions of Dollars),2017
199,Georgia,638,4,Medicare/Other Professional Services (Millions of Dollars),2017
200,Hawaii,84,4,Medicare/Other Professional Services (Millions of Dollars),2017
201,Idaho,104,4,Medicare/Other Professional Services (Millions of Dollars),2017
202,Illinois,844,4,Medicare/Other Professional Services (Millions of Dollars),2017
203,Indiana,388,4,Medicare/Other Professional Services (Millions of Dollars),2017
204,Iowa,205,4,Medicare/Other Professional Services (Millions of Dollars),2017
205,Kansas,185,4,Medicare/Other Professional Services (Millions of Dollars),2017
206,Kentucky,319,4,Medicare/Other Professional Services (Millions of Dollars),2017
207,Louisiana,297,4,Medicare/Other Professional Services (Millions of Dollars),2017
208,Maine,113,4,Medicare/Other Professional Services (Millions of Dollars),2017
209,Maryland,377,4,Medicare/Other Professional Services (Millions of Dollars),2017
210,Massachusetts,539,4,Medicare/Other Professional Services (Millions of Dollars),2017
211,Michigan,785,4,Medicare/Other Professional Services (Millions of Dollars),2017
212,Minnesota,304,4,Medicare/Other Professional Services (Millions of Dollars),2017
213,Mississippi,183,4,Medicare/Other Professional Services (Millions of Dollars),2017
214,Missouri,432,4,Medicare/Other Professional Services (Millions of Dollars),2017
215,Montana,70,4,Medicare/Other Professional Services (Millions of Dollars),2017
216,Nebraska,126,4,Medicare/Other Professional Services (Millions of Dollars),2017
217,Nevada,219,4,Medicare/Other Professional Services (Millions of Dollars),2017
218,New Hampshire,93,4,Medicare/Other Professional Services (Millions of Dollars),2017
219,New Jersey,729,4,Medicare/Other Professional Services (Millions of Dollars),2017
220,New Mexico,135,4,Medicare/Other Professional Services (Millions of Dollars),2017
221,New York,1669,4,Medicare/Other Professional Services (Millions of Dollars),2017
222,North Carolina,740,4,Medicare/Other Professional Services (Millions of Dollars),2017
223,North Dakota,37,4,Medicare/Other Professional Services (Millions of Dollars),2017
224,Ohio,804,4,Medicare/Other Professional Services (Millions of Dollars),2017
225,Oklahoma,247,4,Medicare/Other Professional Services (Millions of Dollars),2017
226,Oregon,288,4,Medicare/Other Professional Services (Millions of Dollars),2017
227,Pennsylvania,1133,4,Medicare/Other Professional Services (Millions of Dollars),2017
228,Rhode Island,86,4,Medicare/Other Professional Services (Millions of Dollars),2017
229,South Carolina,385,4,Medicare/Other Professional Services (Millions of Dollars),2017
230,South Dakota,50,4,Medicare/Other Professional Services (Millions of Dollars),2017
231,Tennessee,557,4,Medicare/Other Professional Services (Millions of Dollars),2017
232,Texas,1629,4,Medicare/Other Professional Services (Millions of Dollars),2017
233,Utah,128,4,Medicare/Other Professional Services (Millions of Dollars),2017
234,Vermont,41,4,Medicare/Other Professional Services (Millions of Dollars),2017
235,Virginia,489,4,Medicare/Other Professional Services (Millions of Dollars),2017
236,Washington,470,4,Medicare/Other Professional Services (Millions of Dollars),2017
237,West Virginia,139,4,Medicare/Other Professional Services (Millions of Dollars),2017
238,Wisconsin,367,4,Medicare/Other Professional Services (Millions of Dollars),2017
239,Wyoming,37,4,Medicare/Other Professional Services (Millions of Dollars),2017
249,Alabama,16,5,Medicare/Dental Services (Millions of Dollars),2017
250,Alaska,0,5,Medicare/Dental Services (Millions of Dollars),2017
251,Arizona,34,5,Medicare/Dental Services (Millions of Dollars),2017
252,Arkansas,4,5,Medicare/Dental Services (Millions of Dollars),2017
253,California,99,5,Medicare/Dental Services (Millions of Dollars),2017
254,Colorado,9,5,Medicare/Dental Services (Millions of Dollars),2017
255,Connecticut,6,5,Medicare/Dental Services (Millions of Dollars),2017
256,Delaware,1,5,Medicare/Dental Services (Millions of Dollars),2017
257,District of Columbia,1,5,Medicare/Dental Services (Millions of Dollars),2017
258,Florida,141,5,Medicare/Dental Services (Millions of Dollars),2017
259,Georgia,26,5,Medicare/Dental Services (Millions of Dollars),2017
260,Hawaii,6,5,Medicare/Dental Services (Millions of Dollars),2017
261,Idaho,1,5,Medicare/Dental Services (Millions of Dollars),2017
262,Illinois,23,5,Medicare/Dental Services (Millions of Dollars),2017
263,Indiana,11,5,Medicare/Dental Services (Millions of Dollars),2017
264,Iowa,3,5,Medicare/Dental Services (Millions of Dollars),2017
265,Kansas,2,5,Medicare/Dental Services (Millions of Dollars),2017
266,Kentucky,8,5,Medicare/Dental Services (Millions of Dollars),2017
267,Louisiana,12,5,Medicare/Dental Services (Millions of Dollars),2017
268,Maine,3,5,Medicare/Dental Services (Millions of Dollars),2017
269,Maryland,5,5,Medicare/Dental Services (Millions of Dollars),2017
270,Massachusetts,8,5,Medicare/Dental Services (Millions of Dollars),2017
271,Michigan,25,5,Medicare/Dental Services (Millions of Dollars),2017
272,Minnesota,9,5,Medicare/Dental Services (Millions of Dollars),2017
273,Mississippi,3,5,Medicare/Dental Services (Millions of Dollars),2017
274,Missouri,14,5,Medicare/Dental Services (Millions of Dollars),2017
275,Montana,0,5,Medicare/Dental Services (Millions of Dollars),2017
276,Nebraska,2,5,Medicare/Dental Services (Millions of Dollars),2017
277,Nevada,6,5,Medicare/Dental Services (Millions of Dollars),2017
278,New Hampshire,1,5,Medicare/Dental Services (Millions of Dollars),2017
279,New Jersey,13,5,Medicare/Dental Services (Millions of Dollars),2017
280,New Mexico,8,5,Medicare/Dental Services (Millions of Dollars),2017
281,New York,77,5,Medicare/Dental Services (Millions of Dollars),2017
282,North Carolina,22,5,Medicare/Dental Services (Millions of Dollars),2017
283,North Dakota,0,5,Medicare/Dental Services (Millions of Dollars),2017
284,Ohio,31,5,Medicare/Dental Services (Millions of Dollars),2017
